"crrdr_d","ID","endID","all_pa_area_sqkm","all_pa_pct_overlap","nPAs","LCP_length_km","nKBAs"
"CORR0811","Yulu","H0347",28137.7210822904,45.235461239759,3,313.292245966633,2
"CORR0812","Yulu","H0241",24718.3033431843,39.3876436612247,5,315.540457318094,3
"CORR0813","Yulu","H0156",16603.6584961306,30.2804735009266,3,275.603750948505,2
"CORR0814","Yulu","H0242",25253.3278549863,39.9333237981397,5,317.952670238796,3
"CORR0815","Yulu","H0262",28415.1348870446,42.7935300594123,5,333.891950636493,3
"CORR0816","Kligna","H0347",23202.2543886746,38.5899459193864,4,302.959870678072,2
"CORR0817","Kligna","H0241",24795.1420276995,37.7849583550529,5,330.006576507279,3
"CORR0818","Kligna","H0242",25330.1665395015,38.3186782210391,5,332.418789427981,3
"CORR0819","Kligna","H0156",16680.4971806458,28.9054056925885,3,290.145693203735,2
"CORR0820","Kligna","H0262",28475.9799409059,41.1206788420977,5,348.282246759631,3
"CORR0821","Limbaika","H0347",29718.5990820698,57.0021510815301,6,262.730186936054,3
"CORR0822","Limbaika","H0348",26638.7706794394,40.5246422413874,8,331.639275239703,3
"CORR0823","Limbaika","H0241",35443.5089600329,62.0262105649056,7,287.690642437649,5
"CORR0824","Limbaika","H0242",36202.2517237921,62.5238197852091,7,291.576478833895,5
"CORR0825","Limbaika","H0262",39230.0880036108,64.3861685133239,7,306.877767760924,5
"CORR0826","Llanos de Karawala","H0347",16529.2710981766,26.125695794947,4,319.156911204872,2
"CORR0827","Llanos de Karawala","H0348",5262.23406785629,7.30410721559839,3,363.698657086819,1
"CORR0828","Llanos de Karawala","H0350",50979.6922351435,60.3090487100102,10,425.753569992591,8
"CORR0829","Llanos de Karawala","H0349",53166.2677572299,58.0725014701611,10,461.227684101497,8
"CORR0830","Llanos de Karawala","H0353",58677.5458421057,71.3571937359797,10,414.490225860931,8
"CORR0831","Cerro Wawashang","H0347",21426.005046778,32.9961799243153,4,327.648903124807,3
"CORR0832","Cerro Wawashang","H0348",10161.134028321,13.7846156914449,3,372.190649006752,2
"CORR0833","Cerro Wawashang","H0350",46539.7162201766,62.761348443056,9,373.275496004612,8
"CORR0834","Cerro Wawashang","H0349",48726.2915459436,60.035081877286,9,408.673787047472,8
"CORR0835","Cerro Wawashang","H0351",49720.7865773453,68.8098913060245,9,363.775596164197,8
"CORR0836","Complejo Volcanico Momotombo   Momotombito","H0348",9100.29814178977,31.4560590231152,4,146.721806811102,2
"CORR0837","Complejo Volcanico Momotombo   Momotombito","H0345",10047.2961768901,23.6045573702622,4,216.026829927471,2
"CORR0838","Complejo Volcanico Momotombo   Momotombito","H0347",7996.10773456773,18.2536919877868,6,221.784918901675,4
"CORR0839","Complejo Volcanico Momotombo   Momotombito","H0343",5275.32444149947,11.1383556203579,4,240.325969885191,1
"CORR0840","Complejo Volcanico Momotombo   Momotombito","H0337",7673.01483674707,13.797785687629,5,282.147938014191,2
"CORR0841","Sierra Amerrisque","H0348",8470.34698304265,19.901768271274,5,214.907419430591,1
"CORR0842","Sierra Amerrisque","H0349",16035.8119761629,25.5442885481959,6,317.006730981335,2
"CORR0843","Sierra Amerrisque","H0347",10034.9660500945,24.0265336503745,5,211.045369374584,2
"CORR0844","Sierra Amerrisque","H0350",8467.98699475434,14.6968789414498,5,290.909583233348,3
"CORR0845","Sierra Amerrisque","H0345",10528.3118058554,19.4360167005952,5,273.626771174628,2
"CORR0846","Laguna de Apoyo","H0349",8502.63607350712,23.0100758328319,6,186.477692128973,3
"CORR0847","Laguna de Apoyo","H0348",11629.5017362699,22.8730057273018,7,257.656546101661,3
"CORR0848","Laguna de Apoyo","H0350",3117.46767563771,6.96937947746906,5,225.697889672156,2
"CORR0849","Laguna de Apoyo","H0347",11281.4383728157,16.9745207957974,9,336.491759989398,5
"CORR0850","Laguna de Apoyo","H0345",12563.6143697928,19.4933634939912,7,326.80992308593,3
"CORR0851","Cerro Alamikamba","H0347",28519.3966798133,58.3692799933641,5,246.239053025489,2
"CORR0852","Cerro Alamikamba","H0348",25453.4183155803,40.7430992268343,7,315.223964395185,2
"CORR0853","Cerro Alamikamba","H0241",34256.4479247337,63.5621547057949,6,271.351154659177,4
"CORR0854","Cerro Alamikamba","H0242",35015.1907200436,64.0680166999882,6,275.236991055423,4
"CORR0855","Cerro Alamikamba","H0345",35064.929578055,51.7051773328033,6,342.173563630526,3
"CORR0856","Pablo Arturo Barrios","H0373",4495.32400700328,9.03568924070517,3,250.105184172281,2
"CORR0857","Pablo Arturo Barrios","H0377",7417.52615926883,13.8887525076365,3,268.514102795885,2
"CORR0858","Pablo Arturo Barrios","H0377",7417.52615926883,13.8134061560256,3,269.985031981732,2
"CORR0859","Pablo Arturo Barrios","H0372",7417.52615926883,13.1983418641745,3,282.534020202182,2
"CORR0860","Pablo Arturo Barrios","H0375",7417.52615926883,13.4022180919199,3,278.233851232377,2
"CORR0861","La Playa de la Barqueta Agricola","H0370",1473.54083358311,8.73997755631088,2,84.5906085722474,4
"CORR0862","La Playa de la Barqueta Agricola","H0369",2439.29245477536,16.0047022881649,2,76.4846988403024,2
"CORR0863","La Playa de la Barqueta Agricola","H0369",4677.65310757391,20.3985012327895,4,114.979842420952,6
"CORR0864","La Playa de la Barqueta Agricola","H0369",5422.81425303866,29.7554304655466,3,91.4133770278253,3
"CORR0865","La Playa de la Barqueta Agricola","H0369",5083.61110249894,26.2231565549414,4,97.2039889556561,4
"CORR0866","Peninsula de Nicoya","H0352",6138.45228539106,19.5201806212124,7,158.593313749499,4
"CORR0867","Peninsula de Nicoya","H0351",4834.07290205918,16.0522753730395,5,151.891246750747,4
"CORR0868","Peninsula de Nicoya","H0353",8935.50921516432,21.0256770312599,8,214.291636021796,5
"CORR0869","Peninsula de Nicoya","H0361",7197.64199059048,14.1683058587793,7,256.02858220433,7
"CORR0870","Peninsula de Nicoya","H0356",9325.25458854631,19.4875486754977,9,241.32086862422,5
"CORR0871","Isla de Canas","H0373",7164.58067707237,15.2070428053292,4,236.781799553186,2
"CORR0872","Isla de Canas","H0377",15711.0049489326,32.7594568623802,5,240.747923060812,2
"CORR0873","Isla de Canas","H0377",15711.0049489326,32.5616703414674,5,242.21885224666,2
"CORR0874","Isla de Canas","H0372",15711.0049489326,30.956173584116,5,254.767840467112,2
"CORR0875","Isla de Canas","H0375",15711.0049489326,31.4865671575402,5,250.467671497306,2
"CORR0876","Cuenca del Rio Abangares","H0351",2282.6963042815,53.1620952499133,2,21.5013071160572,1
"CORR0877","Cuenca del Rio Abangares","H0352",3587.07571709093,63.7591827064428,4,28.2033741148092,1
"CORR0878","Cuenca del Rio Abangares","H0350",1675.6873263121,12.2368222642248,2,68.8722927819632,2
"CORR0879","Cuenca del Rio Abangares","H0353",6384.13272109877,38.2802407406695,5,83.9016963871039,2
"CORR0880","Cuenca del Rio Abangares","H0353",8217.25845737771,42.8580526219723,7,96.4809755385191,2
"CORR0881","La Flor","H0349",6684.63194743603,46.7733782680124,3,71.8949005320662,2
"CORR0882","La Flor","H0350",1299.46295671862,5.88774007885234,2,111.115098075246,1
"CORR0883","La Flor","H0351",10241.095611595,27.5595003613869,7,187.149322564606,2
"CORR0884","La Flor","H0352",12344.855451441,31.4408806889896,7,197.699314426582,2
"CORR0885","La Flor","H0353",11660.3403064977,24.9591472959599,8,235.247131948683,3
"CORR0886","Llanos de Apacunca","H0348",7834.97977949006,28.278446684708,5,140.678823333559,2
"CORR0887","Llanos de Apacunca","H0345",6235.86666696082,20.6350383046587,5,153.387078288163,3
"CORR0888","Llanos de Apacunca","H0343",4087.02552395279,12.9879073873101,4,159.814565675333,1
"CORR0889","Llanos de Apacunca","H0337",6480.4020779904,15.2791319178855,5,215.465777534186,2
"CORR0890","Llanos de Apacunca","H0337",7296.42916789285,16.8783780656599,5,219.585587719298,2
"CORR0891","Refugio de Vida Silvestre Los Guatuzos","H0350",1660.45426376181,19.0991402700482,4,43.7624231709418,2
"CORR0892","Refugio de Vida Silvestre Los Guatuzos","H0349",3614.41463609319,31.4073317059326,4,58.0033051846536,2
"CORR0893","Refugio de Vida Silvestre Los Guatuzos","H0351",9373.36940342383,41.8322153660207,8,112.814612470567,3
"CORR0894","Refugio de Vida Silvestre Los Guatuzos","H0352",11477.1291425583,46.8247450093543,8,123.364604332542,3
"CORR0895","Refugio de Vida Silvestre Los Guatuzos","H0353",10803.8560414733,33.7873296087492,9,160.988244920688,4
"CORR0896","Golden Stream Corridor Preserve","H0135",15460.4008633725,46.3053520945288,6,170.221648018606,5
"CORR0897","Golden Stream Corridor Preserve","H0216",16047.7996809661,43.795370339792,7,186.902339594288,5
"CORR0898","Golden Stream Corridor Preserve","H0216",16439.5848079591,44.3899552705642,7,188.897525651735,5
"CORR0899","Golden Stream Corridor Preserve","H0176",10359.5973554819,32.3191187634272,6,163.710254696304,5
"CORR0900","Golden Stream Corridor Preserve","H0220",13809.704896521,37.9429224203392,10,185.93838553053,5
"CORR0901","Runaway Creek","H0135",34544.992408994,57.3169163775979,15,307.686727658586,7
"CORR0902","Runaway Creek","H0149",47543.8002205144,52.5427214454296,18,461.400422284132,9
"CORR0903","Runaway Creek","H0155",49631.9986735668,53.6132165832069,18,471.98832567913,9
"CORR0904","Runaway Creek","H0155",49934.8697986064,53.7644834058469,18,473.541582521749,9
"CORR0905","Runaway Creek","H0131",58232.5288179439,57.5079593475497,19,516.045958245164,10
"CORR0906","Aguacaliente  Luha","H0135",15529.6931873863,52.3860526664905,6,151.065929637627,4
"CORR0907","Aguacaliente  Luha","H0176",6107.28583335641,21.979849757237,5,142.046986556397,4
"CORR0908","Aguacaliente  Luha","H0216",16117.0923899871,48.988927149917,7,167.746621213311,4
"CORR0909","Aguacaliente  Luha","H0216",16508.8780214937,49.5892472982457,7,169.741807270758,4
"CORR0910","Aguacaliente  Luha","H0220",9557.39302480631,29.7480905357502,9,164.275117390623,4
"CORR0911","Bahia de Chismuyo","H0340",7448.077081273,31.8660709954541,2,119.009704347229,1
"CORR0912","Bahia de Chismuyo","H0338",5914.11098178924,25.0860859860541,3,119.919581139788,1
"CORR0913","Bahia de Chismuyo","H0339",4894.777384564,20.082688681795,2,123.861726829902,2
"CORR0914","Bahia de Chismuyo","H0339",2969.67273404089,12.1342675209102,1,124.460690756214,2
"CORR0915","Bahia de Chismuyo","H0343",3238.13374976235,12.7870123992278,2,128.449484592745,1
"CORR0916","Las Iguanas y Punta Condega","H0343",4893.94365997658,17.4185295503179,4,142.793786313774,1
"CORR0917","Las Iguanas y Punta Condega","H0340",8534.12396875376,25.3225471969501,4,171.835486723155,1
"CORR0918","Las Iguanas y Punta Condega","H0339",5980.82396051532,18.3873296525,4,165.581853529956,2
"CORR0919","Las Iguanas y Punta Condega","H0339",4055.71960101567,12.4371646855124,3,166.029171324176,2
"CORR0920","Las Iguanas y Punta Condega","H0337",7276.61762404808,21.8711723086534,5,169.162819383653,2
"CORR0921","San Bernardo","H0343",5121.43651409207,17.7217151627146,4,146.810639058603,2
"CORR0922","San Bernardo","H0345",13178.1285407506,37.9775034419454,6,176.189270697133,4
"CORR0923","San Bernardo","H0348",16188.4103012848,46.510402416368,7,176.618652997538,4
"CORR0924","San Bernardo","H0340",13420.1832287008,33.0226959238676,6,207.359405535209,2
"CORR0925","San Bernardo","H0339",10866.8839163857,27.5358675522017,6,201.10577234201,3
"CORR0926","Los Delgaditos","H0343",3851.92189809338,15.3041828125458,3,127.695064233311,1
"CORR0927","Los Delgaditos","H0340",7492.10246988195,24.3451107066426,3,156.736764642693,1
"CORR0928","Los Delgaditos","H0339",4938.80231545392,16.6852767136491,3,150.483131449494,2
"CORR0929","Los Delgaditos","H0339",3013.69786791673,10.1538275186891,2,150.930449243714,2
"CORR0930","Los Delgaditos","H0338",5030.8845751223,16.3220526870566,3,156.727565762271,1
"CORR0931","San Lorenzo","H0343",3521.56682445201,15.1663199537248,2,117.738647718257,1
"CORR0932","San Lorenzo","H0340",7161.74723758792,24.8454892745937,2,146.780348127638,1
"CORR0933","San Lorenzo","H0339",4608.4471488896,16.6668757670609,2,140.526714934439,2
"CORR0934","San Lorenzo","H0339",2683.34276553072,9.6660410276756,1,141.125678860751,2
"CORR0935","San Lorenzo","H0338",4700.5294726335,16.2799073625908,2,146.771149247215,1
"CORR0936","Cerro Silva","H0350",28682.9903078333,58.2954078316415,7,247.669376388612,7
"CORR0937","Cerro Silva","H0353",36323.8079961637,77.5456093451928,7,235.951093860675,7
"CORR0938","Cerro Silva","H0353",36483.1357018824,77.5006774922771,9,237.151253735966,7
"CORR0939","Cerro Silva","H0351",31864.4717856253,67.375625878127,7,238.017830416107,7
"CORR0940","Cerro Silva","H0354",40974.180251815,85.0491189641285,10,242.416492780865,7
"CORR0941","Punta Gorda","H0353",25106.8881812422,70.4472233242116,6,179.622862986796,5
"CORR0942","Punta Gorda","H0350",15593.2127767277,42.7150055378013,6,183.892741025637,5
"CORR0943","Punta Gorda","H0353",25258.3939174946,70.4278660193963,8,180.747199796042,5
"CORR0944","Punta Gorda","H0351",20448.5733962682,56.9949497088958,6,180.703899683625,5
"CORR0945","Punta Gorda","H0352",27890.736392443,59.7520425301296,7,235.245362193047,6
"CORR0946","Rio San Juan","H0353",9702.79062338707,44.2057172572189,5,110.161921170274,4
"CORR0947","Rio San Juan","H0353",9840.08804276637,44.404960118678,7,111.210434913473,4
"CORR0948","Rio San Juan","H0354",15354.2216530824,66.9209046453683,9,115.168284074736,4
"CORR0949","Rio San Juan","H0355",17659.4983988574,67.5105745408568,9,131.260326615861,4
"CORR0950","Rio San Juan","H0355",20067.0065547125,70.2487797391272,9,143.347871849308,4
"CORR0951","Los Guatuzos","H0350",1660.45426376181,19.0991402700482,4,43.7624231709418,2
"CORR0952","Los Guatuzos","H0349",3614.41463609319,31.4073317059326,4,58.0033051846536,2
"CORR0953","Los Guatuzos","H0351",9373.36940342383,41.8322153660207,8,112.814612470567,3
"CORR0954","Los Guatuzos","H0352",11477.1291425583,46.8247450093543,8,123.364604332542,3
"CORR0955","Los Guatuzos","H0353",10803.8560414733,33.7873296087492,9,160.988244920688,4
"CORR0956","El Jicarito","H0343",2884.06495270381,10.7185108040806,3,136.557434870087,1
"CORR0957","El Jicarito","H0345",10939.053951022,33.4722587673715,5,165.784420376523,3
"CORR0958","El Jicarito","H0348",13964.3738855895,42.5553870130333,6,166.365448809021,3
"CORR0959","El Jicarito","H0339",10505.6638005019,26.8055702909347,5,199.517298256063,3
"CORR0960","El Jicarito","H0337",5266.73970427983,13.9224001245787,4,192.057000596846,2
"CORR0961","La Berberia","H0343",3634.88384133157,13.378962352925,4,137.934143229043,2
"CORR0962","La Berberia","H0345",11676.9929634629,35.4449998430598,6,167.161128735482,4
"CORR0963","La Berberia","H0348",14701.8573868235,44.4638647848946,7,167.666334101933,4
"CORR0964","La Berberia","H0337",6017.09957806553,15.7961150856508,5,193.433708955803,3
"CORR0965","La Berberia","H0339",3178.1684844629,8.26648622981681,4,195.256156830616,3
"CORR0966","Port Honduras","H0135",18608.6915558711,51.0197729000678,7,186.006587994516,5
"CORR0967","Port Honduras","H0216",19196.0911877658,48.318503517148,8,202.6872795702,5
"CORR0968","Port Honduras","H0216",19587.8768260804,48.8231908301263,8,204.682465627647,5
"CORR0969","Port Honduras","H0176",13459.2944693645,38.0350455471176,7,180.722951188773,5
"CORR0970","Port Honduras","H0220",16909.4015763305,42.5624247822585,11,202.951082022999,5
"CORR0976","Cerro Cola Blanca","H0347",27373.5326979907,73.3843937968622,3,187.928645275613,2
"CORR0977","Cerro Cola Blanca","H0241",32002.9764935278,85.6371671666383,5,188.070630260253,4
"CORR0978","Cerro Cola Blanca","H0242",32761.7192578637,85.9229770877622,5,191.9564666565,4
"CORR0979","Cerro Cola Blanca","H0262",35804.630810221,86.9633698128265,5,207.333578649576,4
"CORR0980","Cerro Cola Blanca","H0262",38310.1954445483,87.7112150221552,5,219.98598657734,4
"CORR0981","Bosawas","H0347",16661.1094217159,70.7405149438579,2,118.573817456102,2
"CORR0982","Bosawas","H0241",25510.4291785785,91.6326137857502,4,140.329074400232,4
"CORR0983","Bosawas","H0242",26269.1719768003,91.8546066194749,4,144.214910796479,4
"CORR0984","Bosawas","H0345",22476.4437024973,53.7984219473549,3,210.939255377572,3
"CORR0985","Bosawas","H0262",29298.254408627,92.6347154273334,4,159.516199723508,4
"CORR0986","Cerro Bana Cruz","H0347",24836.6557296898,71.845802359488,4,174.200126963383,2
"CORR0987","Cerro Bana Cruz","H0348",21756.8244910235,45.1684325065688,6,243.109215267036,2
"CORR0988","Cerro Bana Cruz","H0241",31529.282267435,78.0074005029337,5,203.45582512242,4
"CORR0989","Cerro Bana Cruz","H0242",32288.0250395307,78.4126437136189,5,207.341661518666,4
"CORR0990","Cerro Bana Cruz","H0262",35359.3808764858,79.9110577117062,5,222.870419643835,4
"CORR0991","Tide","H0135",15677.0198434894,48.8148838007293,6,163.668532862251,4
"CORR0992","Tide","H0216",16264.4189970197,45.9836615255071,7,180.349224437935,4
"CORR0993","Tide","H0216",16656.2046353149,46.5754336630701,7,182.344410495381,4
"CORR0994","Tide","H0176",10533.9332836068,33.9425159816827,6,158.460719122553,4
"CORR0995","Tide","H0220",13984.0315250967,39.5291104043595,10,180.68884995678,4
"CORR0996","Spanish Creek","H0135",37187.0176853243,56.9273299433641,14,333.347334771139,6
"CORR0997","Spanish Creek","H0176",29082.3331226643,46.5338851402243,9,319.278728673032,5
"CORR0998","Spanish Creek","H0149",50185.8258788768,52.5288765833359,17,487.061029396685,8
"CORR0999","Spanish Creek","H0216",37774.4182203538,55.0820806960851,15,350.02802634682,6
"CORR1000","Spanish Creek","H0216",38166.2032605138,55.3372368164862,15,352.023212404266,6
"CORR1001","El Corchal El Mono Hernandez","H0381",25410.9822099026,17.1409186410138,5,751.279427268078,5
"CORR1002","El Corchal El Mono Hernandez","H0383",25410.9822099026,17.5834678769055,5,732.33928491512,5
"CORR1003","El Corchal El Mono Hernandez","H0384",25410.9822099026,17.6369201701315,5,730.152962914196,5
"CORR1004","El Corchal El Mono Hernandez","H0388",24219.3964003755,24.6176590987529,5,498.348622135612,3
"CORR1005","El Corchal El Mono Hernandez","H0380",23056.1152352712,21.8457694687268,10,534.088579242711,3
"CORR1006","Humedal de Bahia de Panama","H0386",21116.4912216576,44.4230754172607,6,239.249859500731,3
"CORR1007","Humedal de Bahia de Panama","H0380",15888.4560640599,33.3763131746408,8,238.987364536539,4
